id, latitude, longitude, name, picture
81ad872ebbcc49218e100a117c7a674a.16, 23.425502, 120.249189,  吳厝北營,  http://lh3.googleusercontent.com/R3CYZsrCyauhxEoVxWyPL680rYhJrTKieMF_mWYa_lK539r94pp09R_mBPJiY3GeSuZUGBte4yvFBDEBv7xlAZSl5mc
4f62eeb3f4c948e5a6c119cee621aced.16, 23.424144, 120.245887,  吉安寺中營,  http://lh3.googleusercontent.com/-1uYwLPaxaiM9ENMO64o_e1O8TlhBkjA0tAns-chW-DAWupxSD4lzYAu_jVtgW8xsd_W_qwltP_PVI5tACy8Kqszwry1
c2149b3b34654d3a97ca03f2693259df.16, 23.423913, 120.247081,  史努比雪山,  http://lh3.googleusercontent.com/7Yi3aqlsTIIfZlJr7f6pv9pIqfWp75p7nu6kRikgjd3E7bDZDfJVirppk4to4Vy-w4M-KTQKIFoPxLQL1ODB11mhYQ
9f66c8e311ca4563b08415aeab2c1d91.16, 23.424182, 120.247426,  德家里集會所,  http://lh3.googleusercontent.com/AdVBfqNNbVdpJUAPIGC_3NNOdTbWcEd1soEIuhl98TjBf-A_QQ7PU5mZRzvhr8Ax8M3XP-b2eGTVf-EDOioSbDMw79Y
d3201696565d46be8a6ab46ed567f880.16, 23.424251, 120.246258,  竹仔腳吉安寺,  http://lh3.googleusercontent.com/xR-8KBKq5b25RDnFTOoIvQs_0I7t9jLIavqaHNyMwPeQUgPSKVddkFGRuuYEe45UCj6YoTZ4KKVdkGBIwmvItKvGAKg
853255ae9bda4ad6a086fd9a3161befd.16, 23.422148, 120.246327,  竹仔腳南營,  http://lh3.googleusercontent.com/fAJvhQ2PAaZTEr8IMf_SR9n8SDkDSNNneBLc2GPLpIjbEny1dvM3WudEqs3VuX_cOYP16PMNQzD6lxBdSRHH-g0Ruvw
f40670d5d82a4cf9aeddd0514b0632a3.16, 23.423402, 120.249894,  吳厝南營,  http://lh3.googleusercontent.com/DOkAygOlDcBajF_Fu4pMWHUGCnJbmPbhH5nybVOVeBy1sw4GJQEfJ82OrTjbRu4A6-5EcDm3Wc5yUST4YKYZoKoKyA
6eefc749ec7c4ea4b6eb3d53e184ca7f.16, 23.423646, 120.249531,  德家社區活動中心,  http://lh3.googleusercontent.com/mgO-ak213qpayq1V6dmec2JjOl483SLB_jFAjUEMOARR4_Ky7Qyh70BoUuieV8E2EfPSngrLy6N4jB_WWoWrdyAMIi8
d2b5c065512549f5b2a2481253f65e78.16, 23.423762, 120.248782,  吳厝西營,  http://lh3.googleusercontent.com/dmmpsX7j3zgUaMqUgMKBNAyUS-lAs0RmNXzgxgSbdWlhUj_6f4ZQHU8iQC5xqB2b9YluXHYNSt3FoynmVwJLfFPxLUo
b3a188eccde24a2fb7c9da945c5cdeaa.16, 23.423741, 120.249571,  吳厝大發寺,  http://lh3.googleusercontent.com/9A4KVOOkmax8R6QdPSmyXtvabuPwZzSCcppU5eqORuUkbrOZZRDzxETS2RZbmU0V6KRL5V8X606-x4tNPOCw
eb0b9107e21e49de979e6ff80ecf42cb.16, 23.424073, 120.24496,  赤腳仙祖小廟,  http://lh3.googleusercontent.com/eT44H4ERQLMObTtRk0hBAxp2ZaoCg0FkjS9x6h55e6Eh9pYX0uQOGMBxKDO4F8kjiBklA6cnBLQshejPm7HC-jRPz0o
28b804e31ba7405a85974e2cd0f31f6a.16, 23.416109, 120.244646,  南勢竹東營,  http://lh3.googleusercontent.com/aFJsZ54Dj2uv909q1bT0-L-6N2jsvq-bvSCDKMdIxVywrc63GAH0G0HEZB_NvaLtOFDM8NBgLBvFgfivHq54LG-AeIY
a773f9470fb940d18679078b677ffbe2.16, 23.415045, 120.246143,  南勢竹社區造型看板,  http://lh3.googleusercontent.com/5YXlrgRfkESZXeQKf68GqB9ibcHtFnUW1SsJshNZYiRqZ9K2mMqfsLJjQsFjNRIUAWqm0NucrFfrIg55e6GaaLPTe9U
9f33227248d148f2b947743febf9f788.16, 23.414983, 120.246234,  朴子南勢竹大華宮牌樓,  http://lh3.googleusercontent.com/iFoeqE0dQ02rq2yJtzmhCHDgx9-Pf0sKVtIE6i3myYgLMQAtU5gE-GwkpWf2w9b63sWoHjAEHW4gJD4tj_DDFRs4Ehg
795d3762e61648fd9ea41d8bbf2bedb3.16, 23.416104, 120.241333,  原創人物彩繪牆,  http://lh3.googleusercontent.com/35mb5dOxsnLZ1UVcgb-W2XRXoRbh1h9WAcRnbdBzTQq6XKyxQnvN1hdU2kDNVbkIegwoqF3AKYb-LzPARcrdQlcgaeoM
7fc07a3112404aa8a5bd623483d6bef7.16, 23.416081, 120.240489,  大華宮中營與金爐,  http://lh3.googleusercontent.com/IGSEF7qXkF2GBX36-9-Mh8ceIA4sigc6s0wa8s3uuGG52RSRJiS-gWP9dYIYQkEFPU6kO37Cypi487xHsN0U5nACtw
c67e1d2b21fe43b381ffd555f4ae598e.16, 23.416144, 120.240214,  涼的繪圖記事本,  http://lh3.googleusercontent.com/6Y7OnEJn51C_73Lc9y23Rh3NEkbQk7rD3rW61MWUvlmWrqOlFjpdJG_t8KwtfauIjl7BrfL6WTcnuarQtBtUD-ZzMdST
cefb749690e64b5bbb93e7785bd14566.16, 23.415949, 120.242446,  南勢竹三教壇,  http://lh3.googleusercontent.com/D_2cZyDsuFP7Sih8kXAJLvhWi5RhxY9vPxSk6GAMvUYYyCVWaFvH3qCo5LCNcrRWs6bNjjjwKDFia4UFsHgXCkHjeZs
ea1570513f6d4c15a783d7b19bd60055.16, 23.415476, 120.240389,  南勢竹南營,  http://lh3.googleusercontent.com/TaWFwzeIPH7wzz8Xob4JeX0P-NRqoPNq8lFBtariySuwIrGsNA0rzxAMvL0YTHG5ZdNPl30AwWokC-YQ9XadUiaMGtI
500eb711758e4cb0a2f249b41a6479bd.16, 23.416305, 120.242269,  錢兔比,  http://lh3.googleusercontent.com/kBw4G3pUotthhgiK2xJjVP4sNo-x31FWWE9HlpX-WQeb1XB7cA-1xGXKOG7LnWfMkaRHYXbDYFcrDaZ8PV6Hs_fNdf4
018d99b185d14fcb94b20f98258868f5.16, 23.416674, 120.240681,  平安孕子，平安祈福,  http://lh3.googleusercontent.com/vUi13I7btEqkUiioYJyTWeilRGWOhd-4bmYwkBN7pxm-AC-9F0TyVzx_08JIPjnQfI4R7sxldFT7qnPevWbqrgC8aQ
a548681bd39845748b5dad198cb0b0fa.16, 23.41609, 120.240774,  大華宮路邊涼亭,  http://lh3.googleusercontent.com/IUwsXsn5Nghr6RvAcVXtZXCYoZiCsK9Uad-ik7yMgGtwz_DdmBONTyjpB16rfITQDHatcP2upsisSzZcce9x_MPHcA
13762bfb9edb475fa7ace62124381078.16, 23.416234, 120.240923,  搶救寶貝行動,  http://lh3.googleusercontent.com/J-KO_R5_JQFQD5vNNYhjJ0vppJbRDS1VE-TrPcMbQe8UswbeCW8vwVS-SwN-w9yFDu8bxpHdhPlwrvZHMOcohxHTGtI
a3eccfd84bc0467fb0fbc2508d07cfbc.16, 23.416686, 120.240408,  朴子南勢竹大華宮,  http://lh3.googleusercontent.com/3pLJREIKE-goKk5pk14eVtvn8PbDtLNXWIgazMHjWvKZ82MPsf6jAl6ZaIQjPveNRRcq3n_KAK_xU_tYbHavsf8oIn4h
571900c49c384df9bc9df8b839482a4b.16, 23.416338, 120.240358,  水果洪流,  http://lh3.googleusercontent.com/ve7yR5f6UQiwLDKA_ZfQTrWFu2fP3lxGzVvSuBZo6I5SGudXtgY0YfIPKR0N2TmeEN4TVyFsdVPj8YMMmR9rpMenTh8
0bf75b94a457410d996035a3bed121c8.16, 23.412928, 120.250302,  朴子牛挑灣萬麵堂,  http://lh3.googleusercontent.com/E9uWrThKblYfxx6DU9MveD9bhUmKGtBqY18euhJTd6bmcTuSfundezfRUUSWNSfyIIX6ss7pYZWhjtpJUewozyyhU2I
36dfbd7ba83a4835ab5e74719a47bfba.16, 23.411317, 120.249583,  牛挑灣龍安宮牌樓,  http://lh3.googleusercontent.com/sBYn4t0_y-ZveXtvwV67av-_xX7o2KgRxrtgauB45eEKHCOxRfCzD8FVcF1j5hr4N_Ugc-ZWnlLYVKi6sWjfBdg4MD53
085649e9d247422c90f7c063206ac048.16, 23.411592, 120.24658,  整排的金爐,  http://lh3.googleusercontent.com/CG355Rk_P_bJR94v8-UWsvYnbSbvk6LSV04aSc3WdgCgdZ1edTNjrtERhwwFUh5sE9SyisEPOzDGA3GjNbCuMjPwJQI
e90384fc52b2432985e0c8af108b0969.16, 23.391105, 120.240086,  鳳山宮西營,  http://lh3.googleusercontent.com/kFEKxa8WkqZFWbMMAXczswn9A7uuG9j_4XGq-hM7bpQNJHnnLN50HXjAHcUXXr21f2bfbl5il_TOiuglS_4qFdL0EfdA
80481907884c446780777a8ee34be3ad.16, 23.392762, 120.242487,  滄桑的花蝴蝶,  http://lh3.googleusercontent.com/PFLyk78bvzLb08fkulEC6OD0N2sRKS1O2pafhkXODmQYMB9wBYHWazL5qRblCL8qrasseANJam8qDVv2cSAH5jgd
63ca52c7e04d4fad9532a12e1c257534.16, 23.390988, 120.240352,  魚兒水中游,  http://lh3.googleusercontent.com/I8d-zAYyH1PAERVzNaMI-5rn4OQJAEqOMCoeW81oc7UvSzpA6SLhf-nV8UWI4mIllxIayCqenA-Zgui2HnWwgbk8fQ
ad5e6cada6bb4c27ba8a393b9d664d2f.16, 23.392123, 120.241988,  溪洲鄉村彩繪,  http://lh3.googleusercontent.com/8DSv-rl68Noy_9HCCc2zHRY_N82YQomdq6EYPBVOlRNQ0vPSrhAfprxVEViJlIeKBqJEJVEcXB-yogP_AY3Yef7lUIHl
048332c68515490f846e2984ab166495.16, 23.39158, 120.241514,  看著松鼠的貓,  http://lh3.googleusercontent.com/1Pwun37qhqrCH2VMqFftrMvrb5DUrfxd2PK5JkTQAczcZJafsf9CtFM-Do1DXzlkxKfUMFhF-TSQpuVLZneuXRwQb9E
b11b622f27444913a4eed01d8853ed88.16, 23.389858, 120.241434,  鳳山宮南營,  http://lh3.googleusercontent.com/TxZU17qzthRf-ka5CTYHaaLfGhtHiygh4eEdo7duS1ILvuH2M0Sf07J7IPYMj7ZdVvQ9BM0iRdZMUf_xbwQ6cdtjJok
08b3da5add424046a570b79d729245d0.16, 23.390885, 120.240134,  姑婆廟,  http://lh3.googleusercontent.com/8lhz4K1dfDBZldkRcYlI3fP6V0lvLXLAXGaIxCxFf5-aEFZfnCh9ryhwbW_gC18ELhW5ss6H7kFXrSW_TkR_DvO1DQ
10be61f5696a48e39608985a0ca8dd50.16, 23.390563, 120.243446,  中營,  http://lh3.googleusercontent.com/eycWGrGVG8UwtLhJhYjKLn2YqDxWFObKqqvdYG_WVBv-obqj9De7if1Qi4B4PalcJbsl1V41I5Y9JKjbz1-PeFT2cQ
969cbf8447b34805bef48429b75dfad6.16, 23.390888, 120.243168,  鳳山宮旁涼亭,  http://lh3.googleusercontent.com/iUHItcoTQ8rOABbISb3EDlSj-TBKCbIQkddSCgiQYrAKXGXfuHhKTejkImjXC5o1Erpm2bA9mOimV1lNHnAFRcJLOQ
e92d277969084be08451deab62cff1b5.16, 23.390461, 120.244452,  東營,  http://lh3.googleusercontent.com/V-rnKMMOwBndhIPfFQuB5xsrrLTPFwhx3w5c2TtMIWUCOXTbQ62TlUucHtp2IN8Hz-2Fs3ARgxAXi81Rb6uo9V_NxdBa
2479743b5f87495a98dbe15113424318.16, 23.390521, 120.242747,  義竹溪洲活動中心,  http://lh3.googleusercontent.com/ycR38TzuqAw-QM-b8D-YCjN9yj8OvyZzlXjJLpAcczLHThMO49_wBOEoPDB9CbpXQTj0ecr4cXvW1h_bVawJpiwgrA
44f5bca14c4b4de1956ab2cb5d58a295.16, 23.392157, 120.24335,  溪洲社區吾愛吾村,  http://lh3.googleusercontent.com/ZbzpyH8T-W0R_TtgmGXcrDHAiuGjCLqA-WI_Y_srsYg2LyhRIMb68kCX8id0fQ1RtGq96VAYqlay9ngIgLyWBHOC3E_a
5dd4dc7aeac5496f9f296218d9365224.16, 23.392643, 120.242987,  童話之窗,  http://lh3.googleusercontent.com/47m-6fYC2HlGTEU7jN3z8sXPVEro_zOobww4cW2MdeJ-RVkzO9RnJxyjpm46IUS-PywF2Gqam90CacKD4dy_d_lXYNYo
6ca4b1d6c9cf41aebfa6de6ccee7a1bf.16, 23.390848, 120.243411,  鳳山宮 金爐,  http://lh3.googleusercontent.com/PKncQhMFEEE9xN70K3npTyQa4zIM83rY4lFKcOW8RbB8f8C8kLFbWuqVJSWTIQgbv7nQU_m36Ii9qMD6k7vmUXhhQigg
9d5da1e43d1146628c5818bf2cf8fb3d.16, 23.39039, 120.245371,  鳳山宮牌樓,  http://lh3.googleusercontent.com/eNRbGh3uFdkfaqnXfQX6yIa0258MGVHUkXyfeOZ7gLUDl6vRZITi1OAICvxT0HqGWnPVoJARz1t-VuBljQ76-XH_
1aedecc5a0714f66b5fe4bcd34ce109a.16, 23.392421, 120.243359,  嘉義縣義竹鄉溪洲村農業特產,  http://lh3.googleusercontent.com/tu7uBg1LM781siaUlZesdaOIJrkCesKwFrA-no-5eouTNQaCTnfQBUEmnYpyO78nROHTWlyjDOH0XwaHA1a8-MWpn3Du
cbd18afdbf634325845b9598bd561d87.16, 23.390638, 120.243158,  鳳山宮,  http://lh3.googleusercontent.com/VR_VLBhDWkmTMwCFANcCmZPscBi40nYfHCmKiCAlOWV2xIhiUcw1QE6jJMWODpGW1U-TT30INwlqcCAKsMwmMRUi0YI
1a570f4d28d34210b6afd3692ba29241.16, 23.390314, 120.242971,  溪洲社區,  http://lh3.googleusercontent.com/pf0wWKxIkWkM0BlZN7lt1SMXhakDz0rIozfb_2BlBa1cIkHoQLucGiSwrmyRyaDzAZ9qzbGl9KDixp1d-V0f9sx1BXw
73ce66d1b6cc42049264a855867e453b.16, 23.393367, 120.24359,  鳳山宮北營,  http://lh3.googleusercontent.com/wvOM33z1VbHo6aVG2fcZOtroR_NCUAzAbd_4NoTI5oy3oG7DTtu3HWL0H4PcQwiIixkYap2yFnK6kqwpXF5FQbk_6lY
a1b4f42574ae4af68016fd098246a200.16, 23.378042, 120.241504,  義竹-東榮社區西營小廟,  http://lh3.googleusercontent.com/4dhx5xRY7VAkAdpHKJOlqm3c9ivukb0PChr0LXMp4LXh2PizywehE5MUvh5jQw_XI-DIxp7Jha1MH7R6t-1I5z273A
3886b312afca442da1202da4a4609208.16, 23.377198, 120.246127,  德興寺圖書館,  http://lh3.googleusercontent.com/YYGaVdG65pNSP9mw5t4MAB_R8CEZ-zNWMEjAB1SVC8h3iSmaQAJYoVMIHEAQut3fW1jLwkzdQmSwT2cvinc7fqMN0rY
4aeade687f744817badbb52cbf6d1806.16, 23.378258, 120.246771,  東後寮基督教會,  http://lh3.googleusercontent.com/cj0rFoKeQ_foAGzbq5TG3sM576fSUKwdEwy1vih6oQdygX5vnPLUcO-8FgqoLtFNPu_B14JiMYLE-rjTFlGaF8rNZg
c3f5189c695e427b8ae620b25066d666.16, 23.377719, 120.24827,  義竹東後寮東營,  http://lh3.googleusercontent.com/XDzP3UIh_YyQVlz59b-B5QKL2-airocngMqYBVY2MLMLZBHPn08KN3NFV3R35vokFM3FbTLh7r0_H2rWJKp_LLgy33Y
368bbfc7f2064904a5f1cc9b256d8476.16, 23.377367, 120.246627,  義竹鄉農會光榮辦事處,  http://lh3.googleusercontent.com/9B2egLiJC76BfaufZmZO9tnd37QMMuStiU-lxESDIdTYbZRLeHT5hG2LbqOai26n4JQJa_eJUs42fXF2SGWqnYenhyA
089744ac16ad4d828a614023facb2cea.16, 23.37632, 120.246972,  德興寺牌樓,  http://lh3.googleusercontent.com/vO1iTVKaEyTl36Jx608WTl0iXcmbkL9926uhdlSaPaPXdli9_Wtn3U8WPz0aZxWidlSaOpwVNzWLeOciCZ4oC6nLhtw
95128504d9624484a9e1ec6b3899c946.16, 23.376767, 120.246191,  德興寺金爐,  http://lh3.googleusercontent.com/mnaMUTuoht8k4qJux2PtynHgSVP_NtdJckD3bKtJXt8hDdTiOamhiqXSLrY27l4OXxBeP8erfZ_EJu8gFbUovM861uw
747bda441fc14224bc225ec073a0df8d.16, 23.377073, 120.246361,  德興寺,  http://lh3.googleusercontent.com/cmz7qC2MMrLiB79KYkuZgpCCYaTx7qNzH1at-v81HQXJw4-TFadR2zWzlrXRZ4iHaJn35mK5TvOimi-m_0KQ6598YA
438edea5c1e24f7f88f363e4c664abae.16, 23.376814, 120.246429,  中壇元帥廟,  http://lh3.googleusercontent.com/AKd9zWUQzI_2SAEnMbRdn1imLdl-ow6tabpbAJ_-H8Y0xQV2wjkhZu8RQsiQB9Y05CMmwoZAVnpQ6n2w8I9_RKSytU0
42f2023508004c70b842e7d178efdd5f.16, 23.379595, 120.244249,  小雞啄米馬賽克拼圖,  http://lh3.googleusercontent.com/bcXFUdhXIhO4QnzKKTcvyq_pBMPVYr79KwtGzlQJPJ1ayYRAye6IOzVv_RSDEa5jw8h_Lgq-GJ0J1e5kp1bZ4JNFe1s
c18517e323a045f2b89a94f3f387b42c.16, 23.380022, 120.244059,  火車都都頭,  http://lh3.googleusercontent.com/m3m_qLk_yFTB9v6nHJJIE3CrXgOMl6am8QLF1Ht7HP2nJl-m6bhEazc48Mfiw3CF9i8o1L0SotdH4D_-bMGDiRq-EOU
b77c019ec7ae4b3b964d99c4940820ba.16, 23.377597, 120.24436,  義竹-東榮彩繪藝術牆,  http://lh3.googleusercontent.com/XupcSt8nG_wqBR98DFaru_ZMbtF5LYOKARLhweDPtQxSQVJHPe85r0uoGX2RZVH-PtN6GcXS07hvmfbbGWe_lwwVyLo
293b605ea4b74275859146cb2f8a7f15.16, 23.377608, 120.244075,  YaYa東後寮,  http://lh3.googleusercontent.com/Fr99Vm6ANTddIj8DfMqtjRu_zYiyIlTp5_ru77Bnot1ATel8HknrE2jeCP7orLqLdlKoU_Lw6LXFt6HFLmxVygbf7Q
a6174f760c9b484983117a86bff1372e.16, 23.378939, 120.244241,  東榮平交道涼亭,  http://lh3.googleusercontent.com/mlm7uzdFtaZlUtapH2mmgc5eZs1sbJqAtW1DXyc5h_JTDeEC7Q523BBulXJJNahQt0VlvkawaKmC7luBfHxMVA5-qVw
57b7c92d9e6b412b88e7b5dd0dd4752c.16, 23.379164, 120.24407,  東後寮驛站,  http://lh3.googleusercontent.com/zsWfPXNH6bxlSUOWaRtx-ol4nqv7-mvXDohdPCPHibiDvIhSTbnK94cfnkQt21TDW3SvShxAT5VAuspO4gM_hOKSE9Y
db81a8eb3bc647cea1e3b782c4ffc470.16, 23.378385, 120.244192,  雙心馬賽克,  http://lh3.googleusercontent.com/YgIMr0OD4J1u5OXDQwCU1STNiKDs3mctnGt54fvAshyTuaG4aEKSZndKg9wqsEsTOkczhfJzV5ARpnsIb45mFFs5ew
58190b76287144ae9b51ab4e5e459226.16, 23.37935, 120.244161,  東後寮水牛,  http://lh3.googleusercontent.com/1j_2086o-eX4_wM7yx6r1lKgniZwjOdyVdKQIn3-bqM5nD3PFXqhi9bIgX96tOJs4yLDc5a5q8fP-qxkx7Q87WUBMQ
e791821282344936bb474168a62f1587.16, 23.377779, 120.244193,  義竹-開往幸福火車頭,  http://lh3.googleusercontent.com/uwyDFa1MZ-7ZUR48oJFHcWSxHVzoY7lENE7cv3W7chGmp_IfN3Xh7Qf1Xcw7936tQFqF82TloXRmm9sRCusNG7DOBLo
1c29e75bde17461db6e2fdfb39c4708f.16, 23.378577, 120.244052,  好風評涼亭,  http://lh3.googleusercontent.com/qnUi6idSJkQD7Rnqdj2J1lIQhCvQM3KWCySIaLgA0OkzInNinwdbBUo6q6NerrSh-itDZ4izHo5RYIkZ4P2pwg0AF9ML
632ee18eb10044fcb58152c3b57cac06.16, 23.379241, 120.243384,  東後寮夫妻樹涼亭,  http://lh3.googleusercontent.com/9_bPfb58xvdIA6oi3KQYLV3eSZv9tJuu-ym1DsOGjL5zn3ges5FJotJvPspGBT1vPQK56BYcaGyAlyQx9rHB37PdSbE
032aaebc750a451c85c1eef7c983ac87.16, 23.380139, 120.246584,  義竹東後寮北營,  http://lh3.googleusercontent.com/a8nQ2sDpJ01GZWvEdoVUzu9JQ4mz9RJ9CyTfcioRrECliVQxXICFlE_oiueVnl4ML-n9kmCKMJ4_608DiWaO07550qI
dbe917a95d1d4ba6bf5d0b15b9f18959.16, 23.375564, 120.250176,  東後寮福德正神,  http://lh3.googleusercontent.com/hOVqpymBS5JdtBibBMkAnmPFVUNINe-Iah_d8-EfbT7XXtUWR4va9JvKXC7BlG_XzBgYSmMhM0XXGRWF9pCE-EE34Aw
51f739cc04a74aa7b04c03f8d5474ecc.16, 23.375428, 120.247511,  義竹東後寮南營,  http://lh3.googleusercontent.com/whjYGkMbVMk6idNgwrV0Ms4hciZltQVW7WweCzyEhAeJGIy16hDLUw7wZiQIJTxXg5E97VTphCC7aMmW5d465TW9tJWl
c403b33bf0c0436eae100ba325a3af78.16, 23.363078, 120.242493,  義竹新庄福德宮,  http://lh3.googleusercontent.com/lxI1zLYfaRUxA_aRF7Jb93nG03ulL5q9lf8CVM7PEUpvPrLc5G2jrD0Km7ET81CX4S2PW3zk8EwHzDc9vBTZA2YfOA
aeeab17e0aa34f0fa970b2f604ba0ff7.16, 23.362713, 120.242824,  福德宮中營,  http://lh3.googleusercontent.com/CskUum9H1Dk1fHX-c2XfCeTuZQ1V0tP4E9CuZxpBXYv1JMxYbupaFDg9jh-3IjjLPx_7AtDrhllgTUi1h-MgWRKKgl4
6331032bb2824c6e956335139d604c13.16, 23.359223, 120.247598,  田間的守護神,  http://lh3.googleusercontent.com/t9chrjGJeJ3zta-LuDyrX2nZTL2lKcHy4_kbdAZt8gXH9wzjpeKWx0bipCUNyAdFntYQZYfLlJrhIexRSY9rAxuY6ixVP82tcLBFcA7v
c0e171ca741b4d83b4350c1bf4660151.16, 23.361671, 120.245998,  農忙休憩涼亭,  http://lh3.googleusercontent.com/znJ2JYJErfkHX7gSgrLXgyTLyM-AIL0EEp6Sbp7jFymucPNrBDCmoEwpcPBs95xwQsbh1afqj8iQeGfYX0RwStxvzms
71bf71506aa94269aa27923da92f58d1.16, 23.361267, 120.245946,  新庄將軍府,  http://lh3.googleusercontent.com/XZOQTOCsMKDP2hAYEYeJlzOcKNoT6StlmdY31sP7L-Tk1fElLtk4KaG2JYsAcNrQVFav7p-vDyrwjPRFy0c0zl7w3mI
37411e3ba6ca475aa5dff03a5465ae51.16, 23.340114, 120.24941,  義竹-溜滑梯,  http://lh3.googleusercontent.com/C646_pGBo5a3W5BhzAHybr96k65Ve0dCpQyaO-4OBywbcvDM-dXCbbcY4ndU_kM5ENsm67OnPQmi-7hZGATZ7fHL5Y4
ab1423da0cf348459231b0f41d04bba4.16, 23.339464, 120.249809,  馨滿義竹,  http://lh3.googleusercontent.com/r7ckFURq2vLZ0c-sOorQWBkwYY1Y1KjAni7e_Xx_bAr4dL0yP-2mAO094WPkf7buQ56jWIL8tKi8CxZ55LBB0PyNFxs
db681478e2d54ce9b4e09669bd53ba20.16, 23.339545, 120.250379,  沃樂肥壁畫,  http://lh3.googleusercontent.com/kNRHphtnXrVvk_MPIAlFxwfujhiDWYPsrZOFsJ8Krj2WTIn8FEKcJKUXnNfZVG_FoFglho-s-glTPAYsIg8x2L5N0Cz4
647ca38d3f1842c09530f2f2f9c5d866.16, 23.3398, 120.249601,  義竹-滾輪復健器,  http://lh3.googleusercontent.com/LxTYvYp5X3xCiUSCI4-yg-11GoNoHSM0oCUKPqN-FtGUJShaUsPEs3OgPFHf723Gi4ssf0q30SC5oHc8z_gljsxyemk
915ffbfc80894779a4f33a77e4cc1dbf.16, 23.335141, 120.24134,  義竹-翁貴溪公宗祠,  http://lh3.googleusercontent.com/K0N1HqcmIp6HHGYTAbtdU91ntsBoOdxwt2b0H9mUxHOLd1PZwQzevlzEKW8cr4J49cyvqyVUSdKGo_-goTM18pvwbyI
97776bfbf8204141beca88af073f9bb9.16, 23.334424, 120.242095,  仁里村活動中心,  http://lh3.googleusercontent.com/9nJCeF6PmJhnujEcHNH9h9xi8lUe7NE5hhofErnYiiNMi91cDkFNEALpJvrXCZfO6TK3A4fqu0_0K5tQYjqYNA4Ei40
5ae884ecec424a1bad0695f1e280c853.16, 23.335935, 120.243461,  義竹鄉圖書館,  http://lh3.googleusercontent.com/OcmC_beTe-eJICAf2i-H4Ov0syUkTmyV_UIPuQ2WvgfJv2z1kqWH7U6c-HBG4dkYL_Y0I3b70-vgOESTG3m_HiFwRlw
178e3e06a8984796a4eafcf73a8f84b8.16, 23.335694, 120.244513,  義竹-綠生活地圖,  http://lh3.googleusercontent.com/raAACS4XKqDyuiPsq2Pn6Izmc9jJ3NBLu9shSgrNzmpAb0HQpTdQQzfc6YLoKY6FD1HYw3pYIUbLzC5YlwnQlEC8Pmv_
f5df6510961242e58ed35b9e573f7fa7.16, 23.336028, 120.243282,  義竹鄉公所,  http://lh3.googleusercontent.com/zCi_7C3eN7APW9yHesFpMOXYjBG7pGqbfOKeZCM-k8R0syJN-mZM7RCqFOIo9kQ1GG5jLHWXNi2h7Wd2dZRnJrlHFAw
173d881f35e8496cb691993a4ae5663d.16, 23.335783, 120.242832,  鴿笭指示牌,  http://lh3.googleusercontent.com/nYAArJbtPRt_f55El1Nz3V_rzzU7HHL-NNVR7zJb23r-pKj98h878S_t9u0Mj0yF5RB-UPCRL1QoOI373zYSvyORqLg
b88866149f5f44888ed65ab97828cdbf.16, 23.334503, 120.244059,  義竹-慈化寺,  http://lh3.googleusercontent.com/6GnKtCrhgR3w5h90JBgtC4W2z7EgBgE8wgvWFzYTsFy6CtaiMn5aZjVR3-zg6B0to2w0TKUG8CZotzjd633Hsg5vFd8
f79b8a028d0f421480d8e3497c9475a4.16, 23.335079, 120.243888,  義竹公有第一攤販市場,  http://lh3.googleusercontent.com/de8XuPo7ksWUp2gzgBCHn34TY1f_FF6SqVIOA-d3XXWKEuggb9kPRc_wSU7iF94QEA9LgW2Uz36SQHWTIikS6C6A7cU
712504d232a84935a29481fa86018869.16, 23.334763, 120.244026,  義竹-修緣禪寺,  http://lh3.googleusercontent.com/90WRFPDx2SdeiPLthi_GB0a0K9CqZAQS0DUw5lREuWvA0y8ysp85RzNjKM6rxy8f37uzm4oP240m8l108CR0QTR2oxBJ
9c23e0305b854820aa195730a44d719d.16, 23.334633, 120.244323,  義竹-修緣禪寺-金爐,  http://lh3.googleusercontent.com/aVwKKGXZSotTuPTPquKPo5VHHo6P5RFqblicuW4m5ZeA-AH4_BoKTbd6uxbw_Nbvw0BD8bu02VE31oHCSCW_ka1y_pJz
f2073ac261f942d9a92aab5eedcfbc35.16, 23.336266, 120.244296,  義竹-零售市場,  http://lh3.googleusercontent.com/nPwU2FHX6snhasZsPABKJDaGenhvFj7nIaf-RDXs9bCPv8zF9-5uciXTFEcuHiHTOMB3RQgNufZga6t9RcRKuKcU3Q
f654778775f8438db9b1347ba3af7df0.16, 23.334545, 120.246265,  義竹-竹禪寺,  http://lh3.googleusercontent.com/56R2HxJ6tIzVdLSfHqcgml83Ks_Ybc1omcSz2bU387sHTm2etfWuXWlEwAy0R2cbvkbG9XFQ55B2eeM1rv4ecACZ6oI
cbc7d5269a304a2fb531a104c5e9e83e.16, 23.335562, 120.247882,  八掌溪義竹堤防告示牌,  http://lh3.googleusercontent.com/Zw60dIvfqez5CTRX-nAV7XPwuEFVq-zH_1T_xypeD8ojqI6y8Rok21_-2oDqmByWeoolRR7_JteHEpHNpPt14Hk93WYi
